ID,probability
TEST_00000,0.017063026817930788
TEST_00001,2.658160552897395e-05
TEST_00002,0.11906047243309917
TEST_00003,0.08827166430953896
TEST_00004,0.4748515228829575
TEST_00005,0.1367770765568428
TEST_00006,0.4478136966067125
TEST_00007,0.39712255451899214
TEST_00008,0.30030932218688383
TEST_00009,0.0014464316856725304
TEST_00010,0.04093590479401293
TEST_00011,0.44173009199571084
TEST_00012,0.3541961377331003
TEST_00013,0.42638919114211166
TEST_00014,0.3247287230942968
TEST_00015,0.0013645021109624327
TEST_00016,0.25755362594887604
TEST_00017,0.4496096518155615
TEST_00018,0.3038840263515844
TEST_00019,0.6041095838417341
TEST_00020,0.2667605941903739
TEST_00021,0.3817433121289478
TEST_00022,0.2765452882971545
TEST_00023,0.22095888841774788
TEST_00024,0.3440180528925989
TEST_00025,0.0
TEST_00026,0.09824614690590745
TEST_00027,0.5195278201216367
TEST_00028,0.17542484749891174
TEST_00029,0.16018958369826153
TEST_00030,0.4371507194824432
TEST_00031,0.19644456926429424
TEST_00032,0.14939973468312395
TEST_00033,0.1854819195535515
TEST_00034,0.4038125129534452
TEST_00035,0.00018287773134936637
TEST_00036,0.11197626647735287
TEST_00037,0.35681266777576287
TEST_00038,0.20600314790874086
TEST_00039,0.01394031794213347
TEST_00040,0.22664575681015448
TEST_00041,0.20962609795556905
TEST_00042,0.30555410717066483
TEST_00043,0.27439587119893655
TEST_00044,0.36122012358865646
TEST_00045,0.5875921697169061
TEST_00046,0.49108422546266567
TEST_00047,0.29199709232143223
TEST_00048,0.08403487960105666
TEST_00049,0.4071298298986632
TEST_00050,0.24235766503900266
TEST_00051,0.21268558597452888
TEST_00052,0.13434525745709414
TEST_00053,0.4868885019363091
TEST_00054,0.0
TEST_00055,0.42351983297825324
TEST_00056,0.24890347306081925
TEST_00057,0.1995432195798978
TEST_00058,0.4424790745736385
TEST_00059,0.19323387048343224
TEST_00060,0.014997826821017341
TEST_00061,0.1750048254833128
TEST_00062,0.3122492367484843
TEST_00063,0.33410739585088295
TEST_00064,0.20575538674386354
TEST_00065,0.018043539997380825
TEST_00066,0.2714634308422899
TEST_00067,0.19401404549306187
TEST_00068,0.2793805280878996
TEST_00069,0.4503583809735323
TEST_00070,0.4158811841023191
TEST_00071,0.24450047475810627
TEST_00072,0.21238979493146992
TEST_00073,0.22285195534872781
TEST_00074,0.12489806154186349
TEST_00075,0.2447458825886901
TEST_00076,0.04207728689473133
TEST_00077,0.015957185423151644
TEST_00078,0.1370221868714903
TEST_00079,0.19352656690236805
TEST_00080,0.3315003289014237
TEST_00081,0.0
TEST_00082,0.20912120223384514
TEST_00083,0.21483634387517714
TEST_00084,0.4336816988421026
TEST_00085,0.4008800108785
TEST_00086,0.00018832391713747646
TEST_00087,0.4485040261445839
TEST_00088,0.15279698027677982
TEST_00089,0.3857422066640676
TEST_00090,0.26383802561612446
TEST_00091,0.06447016671590233
TEST_00092,0.33054400679773266
TEST_00093,0.5068171045734399
TEST_00094,0.00017757483510908166
TEST_00095,0.0
TEST_00096,0.44539457263034427
TEST_00097,0.10988465331035337
TEST_00098,0.3603753128256682
TEST_00099,0.2620357542021219
TEST_00100,0.07842461457195703
TEST_00101,0.21286781361997445
TEST_00102,0.3343018147729221
TEST_00103,0.26651662558813766
TEST_00104,0.3234263007590317
TEST_00105,0.4581782946729147
