ID,probability
TEST_00000,0.05412850360272392
TEST_00001,0.05261454747045818
TEST_00002,0.13017141385676062
TEST_00003,0.10356105325618747
TEST_00004,0.5436668098326053
TEST_00005,0.11423796015395402
TEST_00006,0.49503988037547014
TEST_00007,0.33946505271160365
TEST_00008,0.25504080192788725
TEST_00009,0.05014029110039116
TEST_00010,0.07565784082707334
TEST_00011,0.507705998462416
TEST_00012,0.39093295168223097
TEST_00013,0.40296341740972086
TEST_00014,0.30476782643496236
TEST_00015,0.051357941164372714
TEST_00016,0.18037329515028475
TEST_00017,0.37425567627368717
TEST_00018,0.16144573465039758
TEST_00019,0.7411341728222869
TEST_00020,0.22359997526602435
TEST_00021,0.413971960516178
TEST_00022,0.23780006791028613
TEST_00023,0.19008426962308977
TEST_00024,0.3984859510261389
TEST_00025,0.049709662224266496
TEST_00026,0.09672480474269368
TEST_00027,0.5122471610716336
TEST_00028,0.14630378076949394
TEST_00029,0.14241231566655713
TEST_00030,0.4693679506356434
TEST_00031,0.1484994966332162
TEST_00032,0.1379901491156281
TEST_00033,0.15443769392331533
TEST_00034,0.3822784749476594
TEST_00035,0.05202627665224724
TEST_00036,0.11839935147711703
TEST_00037,0.27360526827749937
TEST_00038,0.19643450741189572
TEST_00039,0.049323388348842465
TEST_00040,0.14533276931103503
TEST_00041,0.11096317891642121
TEST_00042,0.27925395751831855
TEST_00043,0.2832545110077895
TEST_00044,0.284717193124841
TEST_00045,0.5822900572543612
TEST_00046,0.5567646360716317
TEST_00047,0.20320243257693585
TEST_00048,0.11355934024931115
TEST_00049,0.38440307197030177
TEST_00050,0.21539753004689507
TEST_00051,0.121365552873774
TEST_00052,0.10711316747899946
TEST_00053,0.6352610745463159
TEST_00054,0.04923797546443972
TEST_00055,0.4144363384477248
TEST_00056,0.26566405779539615
TEST_00057,0.18291605181734716
TEST_00058,0.5642812414686003
TEST_00059,0.16916665029792863
TEST_00060,0.05740244503040341
TEST_00061,0.14663229315744772
TEST_00062,0.3056342677496213
TEST_00063,0.31525947482220357
TEST_00064,0.15953902064658582
TEST_00065,0.04836047651599194
TEST_00066,0.2441123010796969
TEST_00067,0.1650104459480839
TEST_00068,0.25798299528630475
TEST_00069,0.516866263771472
TEST_00070,0.3713859361510716
TEST_00071,0.32031958560566515
TEST_00072,0.19522658977912413
TEST_00073,0.21021972348350285
TEST_00074,0.12164995854700791
TEST_00075,0.19381869465527488
TEST_00076,0.05468984119367612
TEST_00077,0.04895572769119566
TEST_00078,0.11420295698095488
TEST_00079,0.1904035075603167
TEST_00080,0.31346282391056834
TEST_00081,0.04818448261950963
TEST_00082,0.18224216460450227
TEST_00083,0.13542863482126538
TEST_00084,0.4163628003642665
