ID,probability
TEST_00000,0.07038351932472299
TEST_00001,0.07047177238406635
TEST_00002,0.1466522222073899
TEST_00003,0.11573910514331442
TEST_00004,0.5398533936428648
TEST_00005,0.127792432397763
TEST_00006,0.45574617532504497
TEST_00007,0.3298832083744166
TEST_00008,0.23245401740498348
TEST_00009,0.07023942788950684
TEST_00010,0.0891884360997684
TEST_00011,0.467550065984834
TEST_00012,0.3602519255078776
TEST_00013,0.3863432933424688
TEST_00014,0.2950924891296801
TEST_00015,0.07042184137334127
TEST_00016,0.19501267010641285
TEST_00017,0.3387585587666555
TEST_00018,0.17542564895338347
TEST_00019,0.7125969368144235
TEST_00020,0.22810300950434584
TEST_00021,0.38771966671016445
TEST_00022,0.24376518046783402
TEST_00023,0.18721464778114907
TEST_00024,0.3689859089485124
TEST_00025,0.0703545101547685
TEST_00026,0.12264461349406562
TEST_00027,0.47673775258892637
TEST_00028,0.1583478277814058
TEST_00029,0.16642379018564288
TEST_00030,0.4339728191409361
TEST_00031,0.17466560916192986
TEST_00032,0.14922802239428104
TEST_00033,0.1616104887035375
TEST_00034,0.3967612682234146
TEST_00035,0.0703413959893298
TEST_00036,0.12918524722450736
TEST_00037,0.27628334452383563
TEST_00038,0.23977911533877638
TEST_00039,0.07284427297153673
TEST_00040,0.1729034332609253
TEST_00041,0.13467929325335065
TEST_00042,0.27786707163075
TEST_00043,0.2760563217701296
TEST_00044,0.2914776256212087
TEST_00045,0.4955471591708043
TEST_00046,0.5139762553263205
TEST_00047,0.21928237541104406
TEST_00048,0.13189521219065242
TEST_00049,0.37294184826521115
TEST_00050,0.23606212236395824
TEST_00051,0.1604749532240258
TEST_00052,0.12920337371521629
TEST_00053,0.5832414643640382
TEST_00054,0.07055680921200011
TEST_00055,0.39530574388320516
TEST_00056,0.2912990810365769
TEST_00057,0.19066873637163495
TEST_00058,0.5250540530081226
TEST_00059,0.1755061064335528
TEST_00060,0.0707284140869963
TEST_00061,0.15419754919541745
TEST_00062,0.28590646923696206
TEST_00063,0.30669290654964454
TEST_00064,0.1844170526183032
TEST_00065,0.07052156827684825
TEST_00066,0.2427252934723964
TEST_00067,0.17855290472611385
TEST_00068,0.26120161779914763
TEST_00069,0.47871501847410564
TEST_00070,0.39003666994530817
TEST_00071,0.3202118022235029
TEST_00072,0.18759824720060067
TEST_00073,0.2205836167440271
TEST_00074,0.14343415217520356
TEST_00075,0.21502044681917756
TEST_00076,0.07725850224518753
TEST_00077,0.07048150952691823
TEST_00078,0.12262039678066251
TEST_00079,0.18153285132759292
TEST_00080,0.33890231101340007
TEST_00081,0.07037066981654724
TEST_00082,0.19779258254097573
TEST_00083,0.16286805847100197
TEST_00084,0.4406011627497253
TEST_00085,0.3691528961347968
TEST_00086,0.07024735546433003
TEST_00087,0.3529636804629839
TEST_00088,0.12184871844996036
TEST_00089,0.363069412079384
TEST_00090,0.2183549206858089
TEST_00091,0.1134461801050028
TEST_00092,0.31876019890610097
TEST_00093,0.5871445751633604
TEST_00094,0.07021078277151098
TEST_00095,0.07033348838936977
TEST_00096,0.43921114848778897
TEST_00097,0.11738344984263004
TEST_00098,0.35919785354596606
TEST_00099,0.2646945814550682
TEST_00100,0.10624240177199358
TEST_00101,0.18024365090981373
TEST_00102,0.3332045376291229
TEST_00103,0.2624349527003291
TEST_00104,0.32881057799267505
TEST_00105,0.4948916928361251
TEST_00106,0.2439061839104563
TEST_00107,0.07034167394317288
TEST_00108,0.3093581797449661
TEST_00109,0.07043010965326012
TEST_00110,0.4183631267264602
TEST_00111,0.36387079213428214
TEST_00112,0.07629406617290449
TEST_00113,0.34278134323358717
TEST_00114,0.18542837617261893
TEST_00115,0.3832126865346456
TEST_00116,0.0705132116757403
TEST_00117,0.46192165663481344
TEST_00118,0.3163528007207475
TEST_00119,0.14681193150005858
TEST_00120,0.07045514753702731
TEST_00121,0.07037298804831867
TEST_00122,0.2933939268402483
TEST_00123,0.5240362702377029
TEST_00124,0.39657465529120267
TEST_00125,0.2409293031099175
TEST_00126,0.07079504403403884
TEST_00127,0.09495918199922398
TEST_00128,0.25305113322222084
TEST_00129,0.3865890188837171
TEST_00130,0.19969253371805673
TEST_00131,0.38379467143811175
TEST_00132,0.07038636992167309
TEST_00133,0.22706465646553003
TEST_00134,0.3491554510855247
TEST_00135,0.07040957075149865
TEST_00136,0.1643513493088656
TEST_00137,0.22348676680232837
TEST_00138,0.10193626667114547
TEST_00139,0.2261152257723075
TEST_00140,0.07637775216599138
TEST_00141,0.0705161957816529
TEST_00142,0.27606460599594335
TEST_00143,0.07069514084487007
TEST_00144,0.1381087958280836
TEST_00145,0.4980984497966635
TEST_00146,0.15135549059207684
