ID,probability
TEST_00000,0.05854079710631496
TEST_00001,0.05856878771016267
TEST_00002,0.13106458815767505
TEST_00003,0.10123844551826171
TEST_00004,0.5699626159938984
TEST_00005,0.11248140420389148
TEST_00006,0.4647303848216996
TEST_00007,0.33855980082806963
TEST_00008,0.21859864811090216
TEST_00009,0.05843626480777075
TEST_00010,0.07432698099006414
TEST_00011,0.4768055152677182
TEST_00012,0.37101450167076455
TEST_00013,0.4048638046434631
TEST_00014,0.30824427242755775
TEST_00015,0.05853901644348128
TEST_00016,0.17071612069325207
TEST_00017,0.3329828242622043
TEST_00018,0.17841886474047305
TEST_00019,0.8023803338582477
TEST_00020,0.21362274066567838
TEST_00021,0.39042223099147516
TEST_00022,0.24022871092881926
TEST_00023,0.17266412604258324
TEST_00024,0.37782920590199737
TEST_00025,0.05851989176059816
TEST_00026,0.11166595246820778
TEST_00027,0.506654971404352
TEST_00028,0.1443703690069545
TEST_00029,0.15315872797308908
TEST_00030,0.4434573539831226
TEST_00031,0.15460922300156302
TEST_00032,0.13635380032247657
TEST_00033,0.15241939169552393
TEST_00034,0.42359691005989825
TEST_00035,0.05852148217318874
TEST_00036,0.12056900875841808
TEST_00037,0.2671721678835841
TEST_00038,0.215101766702601
TEST_00039,0.05965668298352335
TEST_00040,0.17532232945286116
TEST_00041,0.11789734677749228
TEST_00042,0.2780060629602724
TEST_00043,0.2781075437756607
TEST_00044,0.283620658398199
TEST_00045,0.5527611901010355
TEST_00046,0.5474570384301343
TEST_00047,0.2055810591370119
TEST_00048,0.11113234692456699
TEST_00049,0.3924599276609147
TEST_00050,0.22478360532506403
TEST_00051,0.16028891118922992
TEST_00052,0.10877306645863408
TEST_00053,0.6362395856579903
TEST_00054,0.058801007470346354
TEST_00055,0.4023608620921404
TEST_00056,0.2646767243733515
TEST_00057,0.18378041522029798
TEST_00058,0.5626651237809079
TEST_00059,0.15971842442581524
TEST_00060,0.05887843927129206
TEST_00061,0.13872791458481837
TEST_00062,0.28648460581517504
TEST_00063,0.31160892936544393
TEST_00064,0.17757664037317702
TEST_00065,0.05890057591576683
TEST_00066,0.2188456279029325
TEST_00067,0.15968189706125488
TEST_00068,0.2556622838593263
TEST_00069,0.49996746843891293
