ID,probability
TEST_00000,0.0012710655037427826
TEST_00001,0.001046415820275071
TEST_00002,0.15257394481372352
TEST_00003,0.10037844808778437
TEST_00004,0.5217262856869354
TEST_00005,0.1253611526403917
TEST_00006,0.4421645879942501
TEST_00007,0.3500735661957746
TEST_00008,0.24837048685580193
TEST_00009,0.0007214266055566166
TEST_00010,0.043788517767105295
TEST_00011,0.4533374180587851
TEST_00012,0.3762342503078141
TEST_00013,0.3920714753779276
TEST_00014,0.3343757379889405
TEST_00015,0.00100134847302469
TEST_00016,0.1982425490980781
TEST_00017,0.3616448119486918
TEST_00018,0.17962529134231872
TEST_00019,0.6576436181266668
TEST_00020,0.2451029622138069
TEST_00021,0.40779053637751184
TEST_00022,0.2840866628630788
TEST_00023,0.21075293774240436
TEST_00024,0.38517395829571704
TEST_00025,0.0007544395926339576
TEST_00026,0.12120677377016967
TEST_00027,0.46853380661474253
TEST_00028,0.17292166181222585
TEST_00029,0.17839938679025547
TEST_00030,0.4347432278156211
TEST_00031,0.18976300898644677
TEST_00032,0.15550826150961405
TEST_00033,0.17665476322097826
TEST_00034,0.4192263689325177
TEST_00035,0.0010381488153575617
TEST_00036,0.11952585890993334
TEST_00037,0.30329523245716067
TEST_00038,0.2562526851151316
TEST_00039,0.0031708058586615096
TEST_00040,0.19036310373953447
TEST_00041,0.1290868818814204
TEST_00042,0.31263165296154233
TEST_00043,0.31571189441572456
TEST_00044,0.32277144511861433
TEST_00045,0.4947445193613367
TEST_00046,0.5199984816640114
TEST_00047,0.2518989864915477
TEST_00048,0.11526262681751799
TEST_00049,0.3937333422046326
TEST_00050,0.26135546900680184
TEST_00051,0.16328789154203396
TEST_00052,0.1193108944113812
TEST_00053,0.5670843550865899
TEST_00054,0.001347579350937199
TEST_00055,0.4041601746125036
TEST_00056,0.31404077412508125
TEST_00057,0.2086208958761221
TEST_00058,0.517854304428677
TEST_00059,0.1805210366461643
TEST_00060,0.0024717150990417797
TEST_00061,0.16142621277856867
TEST_00062,0.30945523679630854
TEST_00063,0.33291459037388094
TEST_00064,0.2112029966495308
TEST_00065,0.001055786757264587
TEST_00066,0.25923718626641945
