ID,probability
TEST_00000,0.00178426969927175
TEST_00001,0.0017238305397315101
TEST_00002,0.16648418013684319
TEST_00003,0.10001479782905952
TEST_00004,0.515116786638221
TEST_00005,0.14568745964660126
TEST_00006,0.45700024985709436
TEST_00007,0.37631725469865884
TEST_00008,0.2620060926050587
TEST_00009,0.0015579034508094013
TEST_00010,0.055314562817790854
TEST_00011,0.45805357356553444
TEST_00012,0.3769542439371638
TEST_00013,0.40074800663830434
TEST_00014,0.2924776719812064
TEST_00015,0.0017238305397315101
TEST_00016,0.22329555136467086
TEST_00017,0.3691789959832109
TEST_00018,0.22621556219820116
TEST_00019,0.6916989391065971
TEST_00020,0.25806798602275477
TEST_00021,0.4077146586323042
TEST_00022,0.26447785941428287
TEST_00023,0.2212236545803908
TEST_00024,0.3892389007745557
TEST_00025,0.0015579034508094013
TEST_00026,0.11588364366841963
TEST_00027,0.47587269442599006
TEST_00028,0.17239863119434945
TEST_00029,0.1847238882420301
TEST_00030,0.42751558784794474
TEST_00031,0.18358699197170703
TEST_00032,0.16740852958171698
TEST_00033,0.2124528764793824
TEST_00034,0.4149503294271586
TEST_00035,0.00176465830476833
TEST_00036,0.13168153985927916
TEST_00037,0.3318462457082125
TEST_00038,0.24801999608263714
TEST_00039,0.010710214848478753
TEST_00040,0.20410453298800507
TEST_00041,0.14775560334310073
TEST_00042,0.3161778247320772
TEST_00043,0.30170305596228414
TEST_00044,0.33522083171453126
TEST_00045,0.47087988054505997
TEST_00046,0.48035087884519845
TEST_00047,0.2370487377920328
TEST_00048,0.1210143027669158
TEST_00049,0.4140644589160769
TEST_00050,0.2540627545418875
TEST_00051,0.17372019884673412
TEST_00052,0.14007960576716544
TEST_00053,0.5359371157135497
TEST_00054,0.0018116385687354352
TEST_00055,0.3948197581483293
TEST_00056,0.28902912217602267
TEST_00057,0.2154801451047256
TEST_00058,0.5099613332407538
TEST_00059,0.18544097074731905
TEST_00060,0.00288361836787769
TEST_00061,0.17652472654367718
TEST_00062,0.31440900232040087
TEST_00063,0.32834000481179815
TEST_00064,0.21810266569142095
TEST_00065,0.0017794888939200555
TEST_00066,0.2705609303089975
TEST_00067,0.18939228129002347
TEST_00068,0.2807504421929983
TEST_00069,0.46940515009663775
TEST_00070,0.40388369599507756
TEST_00071,0.34304184796381204
TEST_00072,0.21419585006857497
TEST_00073,0.25611492996875657
TEST_00074,0.1456038355518379
TEST_00075,0.23567940628194994
TEST_00076,0.020700066649278853
TEST_00077,0.0018560348005760177
TEST_00078,0.12102891048267472
TEST_00079,0.20182698178033914
TEST_00080,0.36668701835427503
TEST_00081,0.0015579034508094013
TEST_00082,0.20664201143512587
TEST_00083,0.1789727507367893
TEST_00084,0.44077896475750816
TEST_00085,0.3957925956384168
TEST_00086,0.0015579034508094013
TEST_00087,0.38693934656499
TEST_00088,0.13100058985338414
TEST_00089,0.39138830777840083
TEST_00090,0.29230300136335885
TEST_00091,0.10033015698443815
TEST_00092,0.31996433277829806
TEST_00093,0.5409733295291951
TEST_00094,0.0016449933085873466
TEST_00095,0.0015579034508094013
TEST_00096,0.44809702038754895
TEST_00097,0.10563096194286241
TEST_00098,0.38540039967080947
TEST_00099,0.2741470964491541
TEST_00100,0.09574532951937247
TEST_00101,0.20186031719066733
TEST_00102,0.3737466165480853
TEST_00103,0.2848968606779794
TEST_00104,0.3438715794627454
TEST_00105,0.48305765257576727
TEST_00106,0.2508408124535586
TEST_00107,0.0016874907885503086
TEST_00108,0.32133252106846844
TEST_00109,0.0017516769852110254
TEST_00110,0.41200315616193905
TEST_00111,0.35003669416255895
TEST_00112,0.023697586514788975
TEST_00113,0.36776058913704474
TEST_00114,0.20238312987626947
TEST_00115,0.43126254464115826
TEST_00116,0.002875340099935861
TEST_00117,0.44748241411967504
TEST_00118,0.33196415677392516
TEST_00119,0.14103839716464295
TEST_00120,0.001621977329570284
TEST_00121,0.0018294993227944364
TEST_00122,0.30144612980818036
