ID,probability
TEST_00000,0.11698892389084652
TEST_00001,0.08954190506008336
TEST_00002,0.1948492050689484
TEST_00003,0.17139097917734478
TEST_00004,0.41000153975464704
TEST_00005,0.17468130375475371
TEST_00006,0.39042902653572814
TEST_00007,0.3720630806119266
TEST_00008,0.3022913141512492
TEST_00009,0.09123991237788946
TEST_00010,0.14455663772785388
TEST_00011,0.3949581898052119
TEST_00012,0.33689867213902674
TEST_00013,0.33450490001113753
TEST_00014,0.29881447278496975
TEST_00015,0.09188536301842158
TEST_00016,0.24739460953030587
TEST_00017,0.35743881092381613
TEST_00018,0.24125122104900704
TEST_00019,0.43174935945659393
TEST_00020,0.266989530476655
TEST_00021,0.34404519853296117
TEST_00022,0.2406915639552343
TEST_00023,0.2489260308251179
TEST_00024,0.3385181183884333
TEST_00025,0.08877762716124561
TEST_00026,0.16336046636531057
TEST_00027,0.39783894389157554
TEST_00028,0.21748200164004455
TEST_00029,0.18565275586432728
TEST_00030,0.36802713460559416
TEST_00031,0.21428167387717864
TEST_00032,0.18456464532622993
TEST_00033,0.21226945532494296
TEST_00034,0.34204478279705275
TEST_00035,0.09918005897190536
TEST_00036,0.18966013770436635
TEST_00037,0.3250997729708062
TEST_00038,0.2965861036965643
TEST_00039,0.1006773080766048
TEST_00040,0.19615097898971004
TEST_00041,0.18170827787081528
TEST_00042,0.286744452765569
TEST_00043,0.28913503033713667
TEST_00044,0.3013112965447522
TEST_00045,0.39284680618256557
TEST_00046,0.3704127792131578
TEST_00047,0.2597981250089536
TEST_00048,0.18376121024212458
TEST_00049,0.33769473731124183
TEST_00050,0.24673656613574366
TEST_00051,0.16352480313031115
TEST_00052,0.18751539510705936
TEST_00053,0.394601755389708
TEST_00054,0.0948739028881783
TEST_00055,0.366937138111077
TEST_00056,0.2718877017106877
TEST_00057,0.24595668835612974
TEST_00058,0.3877937553161233
TEST_00059,0.23966243898505127
TEST_00060,0.13074140024405284
TEST_00061,0.2261984452683918
TEST_00062,0.34488353022593926
TEST_00063,0.31800128418628537
TEST_00064,0.2337928936591538
TEST_00065,0.08949140086988658
TEST_00066,0.27547147271239175
TEST_00067,0.23585556057198886
TEST_00068,0.27045151141775586
TEST_00069,0.38779315156261407
TEST_00070,0.3371143644807562
TEST_00071,0.2891089715239411
TEST_00072,0.25326037103923377
TEST_00073,0.24948844518592198
TEST_00074,0.180455878465507
TEST_00075,0.2298291592956305
TEST_00076,0.14847516753769552
TEST_00077,0.08949140086988658
TEST_00078,0.181282799566574
TEST_00079,0.245659440955592
TEST_00080,0.28936200632668596
TEST_00081,0.08830214599536568
TEST_00082,0.23776457427866615
TEST_00083,0.18526008852616127
TEST_00084,0.3442515565506273
TEST_00085,0.3149600961693026
TEST_00086,0.08914919444289164
TEST_00087,0.335147164803873
TEST_00088,0.20049839657052593
TEST_00089,0.3456867707769792
TEST_00090,0.2677775946656551
TEST_00091,0.15013961329435238
TEST_00092,0.3512540066783221
TEST_00093,0.380460952710469
TEST_00094,0.08823229079610155
TEST_00095,0.08934739491911443
TEST_00096,0.38239927439140287
TEST_00097,0.17152361975725267
TEST_00098,0.35819438722043523
TEST_00099,0.26073816163285496
TEST_00100,0.16354898096759943
TEST_00101,0.2158075895992872
TEST_00102,0.312334393915158
TEST_00103,0.2610875438555154
TEST_00104,0.32860242326340866
TEST_00105,0.39405120516840647
TEST_00106,0.24575617735801933
TEST_00107,0.10321800860541842
TEST_00108,0.3258524488211956
TEST_00109,0.09180917313741048
TEST_00110,0.3304133251856107
TEST_00111,0.3236183985760826
TEST_00112,0.13155727211001997
TEST_00113,0.3263582823521854
TEST_00114,0.23440858981554785
TEST_00115,0.33008359824181027
TEST_00116,0.13163351740683304
TEST_00117,0.3850541521797369
TEST_00118,0.3256191858603067
TEST_00119,0.18188361310888768
TEST_00120,0.09014096243925826
TEST_00121,0.09187387440428338
TEST_00122,0.309298450114771
TEST_00123,0.38532896538397593
TEST_00124,0.3480286258494287
TEST_00125,0.23442811977571154
TEST_00126,0.12934539025744202
TEST_00127,0.17084739544557834
TEST_00128,0.25697731551298353
TEST_00129,0.32747460779928544
TEST_00130,0.2674726810149697
TEST_00131,0.3575562993738623
TEST_00132,0.09196744153279404
TEST_00133,0.24483687299575127
TEST_00134,0.319925646987098
TEST_00135,0.09156328117109744
TEST_00136,0.26145827500695495
TEST_00137,0.25782140699762296
TEST_00138,0.14705390788842101
TEST_00139,0.2653139487171485
TEST_00140,0.13068615922603258
TEST_00141,0.09144156970278773
TEST_00142,0.28679121088461956
TEST_00143,0.08906794171820391
TEST_00144,0.1817177234555244
TEST_00145,0.401000486149765
TEST_00146,0.17357729719163312
TEST_00147,0.24063521859596929
TEST_00148,0.27127984201459726
TEST_00149,0.36118348696475283
TEST_00150,0.0913178391602114
TEST_00151,0.09339680483138205
TEST_00152,0.3927828183945053
TEST_00153,0.3081411233532543
TEST_00154,0.1311556177590367
TEST_00155,0.2665670214796419
TEST_00156,0.2722045734325281
TEST_00157,0.35258893695973104
TEST_00158,0.35049259444279857
TEST_00159,0.2886614683676989
TEST_00160,0.3437003349914214
TEST_00161,0.35561550248918516
TEST_00162,0.28867981597715925
TEST_00163,0.1148033264844926
TEST_00164,0.39035165949690515
TEST_00165,0.23257620106365096
TEST_00166,0.31342203602453306
TEST_00167,0.22903991742951843
TEST_00168,0.31945769029395255
TEST_00169,0.22205774664530697
TEST_00170,0.23244365997369063
TEST_00171,0.25361018429160714
TEST_00172,0.2528310186948462
TEST_00173,0.27758845820154776
TEST_00174,0.20439040809792686
TEST_00175,0.29032323191820847
TEST_00176,0.34332623593530287
TEST_00177,0.24249062167939064
TEST_00178,0.2883673708886931
TEST_00179,0.3293749502473195
TEST_00180,0.28960991244566614
TEST_00181,0.3610101097937979
TEST_00182,0.21272827624174637
TEST_00183,0.3857004204703919
TEST_00184,0.17354423964008814
TEST_00185,0.22492307714551457
TEST_00186,0.3041739071427304
TEST_00187,0.25903107124969516
TEST_00188,0.3258943135981553
TEST_00189,0.2864986866134235
TEST_00190,0.38657425335038453
TEST_00191,0.26776805509389545
TEST_00192,0.2960252450926792
TEST_00193,0.16875060600565342
TEST_00194,0.41253134094725563
TEST_00195,0.33848903786975565
TEST_00196,0.36970891703806286
TEST_00197,0.2737998413035523
TEST_00198,0.25402321209661755
TEST_00199,0.3046002336208534
TEST_00200,0.3187718417648142
TEST_00201,0.3754024366256679
TEST_00202,0.26006003078058404
TEST_00203,0.25617445929336297
TEST_00204,0.09071090725194167
TEST_00205,0.21343591957516467
TEST_00206,0.11536201375799886
TEST_00207,0.27738917210410324
TEST_00208,0.24332641536601643
TEST_00209,0.25836016484669044
TEST_00210,0.35894211579197777
TEST_00211,0.18828537659139308
TEST_00212,0.23173847636523834
TEST_00213,0.1568699488674858
TEST_00214,0.3298347594210536
TEST_00215,0.27558116984834863
TEST_00216,0.34257517774755325
TEST_00217,0.295952707077389
TEST_00218,0.40673387616497336
TEST_00219,0.22596788657200118
TEST_00220,0.42434626481058935
TEST_00221,0.33601438407156964
TEST_00222,0.1807539206700693
TEST_00223,0.2678536322885396
TEST_00224,0.1758021176442401
TEST_00225,0.2687013265676771
TEST_00226,0.233726206278071
TEST_00227,0.30367416375696704
TEST_00228,0.09152141379208226
TEST_00229,0.2934341790143805
TEST_00230,0.2714088604254919
TEST_00231,0.3189398087912512
TEST_00232,0.2319923650933389
TEST_00233,0.31762919733721406
TEST_00234,0.3469522960369581
TEST_00235,0.36747150861566896
TEST_00236,0.29997059494221084
TEST_00237,0.11231764067428943
TEST_00238,0.09192193553848724
TEST_00239,0.3397157628599048
TEST_00240,0.2761464438345739
TEST_00241,0.35805305738513643
TEST_00242,0.2675917225255947
TEST_00243,0.22851453962827395
TEST_00244,0.0888603513409422
TEST_00245,0.35159495581823863
TEST_00246,0.33900512961575335
TEST_00247,0.18023279488930646
TEST_00248,0.3420096249502708
TEST_00249,0.38253442124085996
TEST_00250,0.2245692855788591
TEST_00251,0.09764361819050808
TEST_00252,0.38574342169101306
TEST_00253,0.13125235074032116
TEST_00254,0.30881913993396126
TEST_00255,0.42292404600049865
TEST_00256,0.3270857551772696
TEST_00257,0.3138484639379136
TEST_00258,0.376839359342875
TEST_00259,0.39446608741023176
TEST_00260,0.10147395228043479
TEST_00261,0.09147503818918683
TEST_00262,0.09019151877704927
TEST_00263,0.39564422287395357
TEST_00264,0.2354718966776668
TEST_00265,0.3024054119441206
TEST_00266,0.18398860328327232
TEST_00267,0.08992982773726654
TEST_00268,0.2462670110113348
TEST_00269,0.3077677265248729
TEST_00270,0.20431847399412012
TEST_00271,0.09768046031968902
TEST_00272,0.3136887568645537
TEST_00273,0.2589971701652141
TEST_00274,0.2487870780541331
TEST_00275,0.14892136179158694
TEST_00276,0.09701508952525707
TEST_00277,0.26134710119159615
TEST_00278,0.3240224018998535
TEST_00279,0.39054242452889665
TEST_00280,0.09078868974433522
TEST_00281,0.2090416727049838
TEST_00282,0.13052271984422303
TEST_00283,0.09019151877704927
TEST_00284,0.31938446236340784
TEST_00285,0.24079532476107468
TEST_00286,0.14946990425002618
TEST_00287,0.3935211064843015
TEST_00288,0.09562800095961627
TEST_00289,0.33063215123642864
TEST_00290,0.20673203750004307
TEST_00291,0.3113261791785898
TEST_00292,0.3762656980726471
TEST_00293,0.11501441207522975
TEST_00294,0.40140618049417587
TEST_00295,0.27413195801443785
TEST_00296,0.15699248413225786
TEST_00297,0.09169909452581249
TEST_00298,0.4025710378098666
TEST_00299,0.31723901219784767
TEST_00300,0.20127669670833148
TEST_00301,0.38053384903510573
TEST_00302,0.2561549420762581
TEST_00303,0.3324549858063468
TEST_00304,0.41059847173115765
TEST_00305,0.35171481882255934
TEST_00306,0.2635894571711579
TEST_00307,0.3624642304267542
TEST_00308,0.38568478542492185
TEST_00309,0.3666064285762687
TEST_00310,0.2927531258422461
TEST_00311,0.35134455441010626
TEST_00312,0.20656199537584516
TEST_00313,0.2137356205130489
TEST_00314,0.40398620241773625
TEST_00315,0.27069532154709286
TEST_00316,0.1993947983344662
TEST_00317,0.15985510797516175
TEST_00318,0.09280846334153378
TEST_00319,0.09667275215881038
TEST_00320,0.3766720785877751
TEST_00321,0.23852247760784523
TEST_00322,0.17419135365434313
TEST_00323,0.24720039884863204
TEST_00324,0.2828365121047349
TEST_00325,0.08772236177121052
TEST_00326,0.288527275433474
TEST_00327,0.28127523933795684
TEST_00328,0.20597152782542041
TEST_00329,0.2924918005727773
TEST_00330,0.33743990999582485
TEST_00331,0.08823229079610155
TEST_00332,0.3686249491982823
TEST_00333,0.3390087357539011
TEST_00334,0.402864349716463
TEST_00335,0.3113398523439251
TEST_00336,0.0899300701649038
TEST_00337,0.26880463936521287
TEST_00338,0.3175114636444397
TEST_00339,0.31190689463072385
TEST_00340,0.28481443068986123
TEST_00341,0.2701478381980751
TEST_00342,0.209708467366007
TEST_00343,0.149392465988498
TEST_00344,0.24521802241381438
TEST_00345,0.14847516753769552
TEST_00346,0.31911654920560006
TEST_00347,0.27078504360518824
TEST_00348,0.3234252206261392
TEST_00349,0.2997287184560265
TEST_00350,0.2523557553104739
TEST_00351,0.3167493958021128
TEST_00352,0.1350831373271961
TEST_00353,0.10036723630340491
TEST_00354,0.24235476954907859
TEST_00355,0.30967078108667023
TEST_00356,0.16299676115938738
TEST_00357,0.10558225963578607
TEST_00358,0.09013513974016475
TEST_00359,0.38407872317136055
TEST_00360,0.3302206154237446
TEST_00361,0.2418083305395924
TEST_00362,0.3832801698917071
TEST_00363,0.10515173212975493
TEST_00364,0.30002631775734867
TEST_00365,0.24152673680430245
TEST_00366,0.30006820524263245
TEST_00367,0.27120015167213446
TEST_00368,0.3146216259604721
TEST_00369,0.14531063242672226
TEST_00370,0.09019151877704927
TEST_00371,0.1703168387955583
TEST_00372,0.28537817159128726
TEST_00373,0.38718519080639874
TEST_00374,0.34741568425693536
TEST_00375,0.09594781203582194
TEST_00376,0.09477029335055569
