ID,probability
TEST_00000,0.013784437791940525
TEST_00001,0.013408965009217427
TEST_00002,0.16985334025772128
TEST_00003,0.1222100202008176
TEST_00004,0.49626790210560834
TEST_00005,0.12375473734461621
TEST_00006,0.4544121075322215
TEST_00007,0.38779464817725867
TEST_00008,0.3153564328907408
TEST_00009,0.013533885983476816
TEST_00010,0.08339115236403964
TEST_00011,0.462445854405099
TEST_00012,0.3816809835856018
TEST_00013,0.39536781598580323
TEST_00014,0.30367098916354507
TEST_00015,0.013184885081448114
TEST_00016,0.2530374886980016
TEST_00017,0.36796297105100884
TEST_00018,0.23943968283566563
TEST_00019,0.5845985546357814
TEST_00020,0.27605639164811174
TEST_00021,0.3878859069525317
TEST_00022,0.24161995613279244
TEST_00023,0.21705728785413947
TEST_00024,0.3894008384786064
TEST_00025,0.013184885081448114
TEST_00026,0.12700284196558867
TEST_00027,0.4664361058317009
TEST_00028,0.16692048987871722
TEST_00029,0.18964188546574942
TEST_00030,0.42567603754022115
TEST_00031,0.1935868100485316
TEST_00032,0.17964784097634595
TEST_00033,0.18868406968610002
TEST_00034,0.38747664543802596
TEST_00035,0.013861698844402772
TEST_00036,0.1349648016002083
TEST_00037,0.3131447852593492
TEST_00038,0.2881620604918846
TEST_00039,0.024321767293675852
TEST_00040,0.21377944562024856
TEST_00041,0.15680705991008145
TEST_00042,0.29451788319133765
TEST_00043,0.29196027797933954
TEST_00044,0.3177339523233391
TEST_00045,0.4501450278997669
TEST_00046,0.45459950222783496
TEST_00047,0.23775248115018996
TEST_00048,0.17779935310832334
TEST_00049,0.3847855875250606
TEST_00050,0.24919993714874986
TEST_00051,0.17057890571012527
TEST_00052,0.16114699406416874
TEST_00053,0.48787958555077954
TEST_00054,0.01321516006002597
TEST_00055,0.41044859338608314
TEST_00056,0.3027755658932038
TEST_00057,0.21950930387261272
TEST_00058,0.479661261190378
TEST_00059,0.2200151611212601
TEST_00060,0.015123742311916306
TEST_00061,0.20051833166946328
TEST_00062,0.3581517263904454
TEST_00063,0.3390327503305335
TEST_00064,0.21769356347107782
TEST_00065,0.013533885983476816
TEST_00066,0.2848995182760016
TEST_00067,0.2343562767506674
TEST_00068,0.2831049695345968
TEST_00069,0.46711347431595845
TEST_00070,0.3912085492505669
TEST_00071,0.3314429884738778
TEST_00072,0.2117268706812266
TEST_00073,0.25876388844065706
TEST_00074,0.15693233851474991
TEST_00075,0.22858226762780995
TEST_00076,0.05781809138876751
TEST_00077,0.013533885983476816
TEST_00078,0.13144544747766806
TEST_00079,0.21208438846665395
TEST_00080,0.33404811875877816
TEST_00081,0.013184885081448114
TEST_00082,0.23294229555761556
TEST_00083,0.16958496561257191
TEST_00084,0.42675704221565547
TEST_00085,0.37190877742274525
TEST_00086,0.013533885983476816
TEST_00087,0.3770145204774848
TEST_00088,0.13994325926100662
TEST_00089,0.3812108518047647
TEST_00090,0.23144914165121874
TEST_00091,0.12280335614497233
TEST_00092,0.3903480711550868
TEST_00093,0.5173312335561582
TEST_00094,0.013533885983476816
TEST_00095,0.013184885081448114
TEST_00096,0.4541920742207575
TEST_00097,0.12272627416128735
TEST_00098,0.4008679806062949
TEST_00099,0.28081335477252195
TEST_00100,0.13062403676499798
TEST_00101,0.2142520119803933
TEST_00102,0.3828436258897606
TEST_00103,0.29125521533282506
TEST_00104,0.36098325555906424
TEST_00105,0.47106952731531515
TEST_00106,0.24125939091416462
TEST_00107,0.013730443417429773
TEST_00108,0.35119956518712886
TEST_00109,0.013501064716362607
TEST_00110,0.3726294729081218
TEST_00111,0.3861321488449039
TEST_00112,0.052010253324155736
TEST_00113,0.3828178206951776
TEST_00114,0.23081805643189038
TEST_00115,0.3881446910132435
TEST_00116,0.015122069920808365
TEST_00117,0.4480010089768486
TEST_00118,0.3503890557956729
TEST_00119,0.13516734163215538
TEST_00120,0.013307746634585662
TEST_00121,0.013630157713498327
TEST_00122,0.32117999171160105
TEST_00123,0.46011720440605836
TEST_00124,0.38792014389134255
TEST_00125,0.23788407565671027
TEST_00126,0.015344489332300953
TEST_00127,0.08095206180757018
TEST_00128,0.2880785919401861
TEST_00129,0.3573349455166472
TEST_00130,0.2584938343025047
TEST_00131,0.3882414071865995
TEST_00132,0.013554169465422618
TEST_00133,0.270768741161333
TEST_00134,0.36144419817902795
TEST_00135,0.013630157713498327
TEST_00136,0.21251107445897352
TEST_00137,0.2726114784757587
TEST_00138,0.11166686403819347
TEST_00139,0.28019206384763434
TEST_00140,0.0515145677048129
TEST_00141,0.013615392421670874
TEST_00142,0.2936644416490783
TEST_00143,0.013184885081448114
TEST_00144,0.190707943784939
TEST_00145,0.4679249645329361
TEST_00146,0.16193055043510354
