ID,probability
TEST_00000,0.005864211750713943
TEST_00001,0.005651299022609474
TEST_00002,0.15989759430679293
TEST_00003,0.10402699300191892
TEST_00004,0.5107931988719929
TEST_00005,0.12901081782696908
TEST_00006,0.4550350610096203
TEST_00007,0.37561961432290336
TEST_00008,0.3091190511575369
TEST_00009,0.0052495777919937085
TEST_00010,0.06666226267718503
TEST_00011,0.4623969384073329
TEST_00012,0.3718797528163553
TEST_00013,0.4119537074453135
TEST_00014,0.3146049942289373
TEST_00015,0.005511353836602968
TEST_00016,0.2292901441114201
TEST_00017,0.35406442833270885
TEST_00018,0.22897814676335104
TEST_00019,0.6025986464570869
TEST_00020,0.2556999685312077
TEST_00021,0.403204653293505
TEST_00022,0.2658322768826659
TEST_00023,0.2224943030276088
TEST_00024,0.3894459322734129
TEST_00025,0.005103462684275596
TEST_00026,0.1338669911603158
TEST_00027,0.4742267348026545
TEST_00028,0.17249542638892384
TEST_00029,0.17593283088772443
TEST_00030,0.4269861131886434
TEST_00031,0.19495181976114076
TEST_00032,0.15733875066528583
TEST_00033,0.1767674538430816
TEST_00034,0.40187817658553726
TEST_00035,0.005574975871808742
TEST_00036,0.1310462168782844
TEST_00037,0.33451627673884354
TEST_00038,0.29678025439299255
TEST_00039,0.006025440266408869
TEST_00040,0.18398154876956854
TEST_00041,0.13365925590735825
TEST_00042,0.3124090408111505
TEST_00043,0.30748330049918426
TEST_00044,0.33032049986840356
TEST_00045,0.4689884709184823
TEST_00046,0.4693870901437029
TEST_00047,0.24349422078378444
TEST_00048,0.14293316178260887
TEST_00049,0.399612825873487
TEST_00050,0.2571732243482431
TEST_00051,0.1539548447152391
TEST_00052,0.14412742266548814
TEST_00053,0.5289081424950312
TEST_00054,0.006216676115820383
TEST_00055,0.4051495655856221
TEST_00056,0.29793186629504753
TEST_00057,0.22045367421910822
TEST_00058,0.49590392666309885
TEST_00059,0.19868149655688236
TEST_00060,0.01093478604913771
TEST_00061,0.1816958749985523
TEST_00062,0.3590376270872425
TEST_00063,0.34024179767891777
TEST_00064,0.22581086874091266
TEST_00065,0.005520567370776411
TEST_00066,0.27509814600118204
TEST_00067,0.21377818011237368
TEST_00068,0.29538834509892237
TEST_00069,0.4715892257074566
TEST_00070,0.39407412062508457
TEST_00071,0.3339868979936719
TEST_00072,0.23320310723132864
TEST_00073,0.26394403954018136
TEST_00074,0.14422275123979317
TEST_00075,0.23254924704465896
TEST_00076,0.06005624686678167
TEST_00077,0.005520567370776411
TEST_00078,0.12727804558322506
TEST_00079,0.20625077345329043
TEST_00080,0.3531747484878348
TEST_00081,0.005088052717877931
TEST_00082,0.2229274592286154
TEST_00083,0.1543958181447428
TEST_00084,0.427733151254499
TEST_00085,0.375268143071895
TEST_00086,0.0051037254413368776
TEST_00087,0.3760068123084604
TEST_00088,0.14420509334227116
TEST_00089,0.3966697645338544
TEST_00090,0.2568994897207126
TEST_00091,0.09881439104393076
TEST_00092,0.39297226778003663
TEST_00093,0.5331747423421672
TEST_00094,0.005327365065071854
TEST_00095,0.005268109624756421
TEST_00096,0.4599147307085638
TEST_00097,0.10575681933473262
TEST_00098,0.395076178142613
TEST_00099,0.27320114094730324
TEST_00100,0.13293865672778965
TEST_00101,0.20323755089902892
TEST_00102,0.36991630971724104
TEST_00103,0.2870121610375726
TEST_00104,0.36141181974264025
TEST_00105,0.4796989336326624
TEST_00106,0.25513174918481263
TEST_00107,0.005573991260786855
TEST_00108,0.3370945163464785
TEST_00109,0.005374620064713684
TEST_00110,0.39682335080853576
TEST_00111,0.39583084364515353
TEST_00112,0.04424072684523463
TEST_00113,0.37066456062725867
TEST_00114,0.21886150131255036
TEST_00115,0.4045590991542854
TEST_00116,0.01043990773012333
TEST_00117,0.45425020652869874
TEST_00118,0.33669053484294037
TEST_00119,0.15719713652781803
TEST_00120,0.005887669821981477
TEST_00121,0.005285000809906253
TEST_00122,0.3178226371884196
TEST_00123,0.48162915965442904
TEST_00124,0.40215948613285274
TEST_00125,0.2466802400762542
TEST_00126,0.010682384950488859
TEST_00127,0.07309486127432302
TEST_00128,0.2741890810665819
TEST_00129,0.3862891544631307
TEST_00130,0.23324431329666936
TEST_00131,0.3994898616411531
TEST_00132,0.005347839804916811
TEST_00133,0.2587736272319567
TEST_00134,0.36745110822377375
TEST_00135,0.005406793496458473
TEST_00136,0.19602357285901773
TEST_00137,0.2550461970272505
TEST_00138,0.0853817611879345
TEST_00139,0.2665892210108929
TEST_00140,0.04172645329720655
TEST_00141,0.005559942461651952
TEST_00142,0.3060148724424905
TEST_00143,0.005116517308421707
TEST_00144,0.14948610770639106
TEST_00145,0.4790263714212141
TEST_00146,0.15688818520098205
TEST_00147,0.22705693733233948
TEST_00148,0.2501870704659635
TEST_00149,0.42630648879573957
TEST_00150,0.0054875996013455455
TEST_00151,0.005725117872168726
TEST_00152,0.4073407426840419
TEST_00153,0.3015738806377277
TEST_00154,0.04258982926773944
TEST_00155,0.24744879733307668
TEST_00156,0.3530276890157438
TEST_00157,0.38472004624674633
TEST_00158,0.4244089275891088
TEST_00159,0.32761850191451103
TEST_00160,0.4031014095607093
TEST_00161,0.47702604312340535
TEST_00162,0.31052544579651725
TEST_00163,0.006902903152119725
TEST_00164,0.5226431796052188
TEST_00165,0.22228124807312974
TEST_00166,0.3481607852483412
TEST_00167,0.20411869631326673
TEST_00168,0.3653256047186932
TEST_00169,0.20116840032886232
TEST_00170,0.21066375434529627
TEST_00171,0.242706524251167
TEST_00172,0.25841518529603197
TEST_00173,0.27429944951892565
TEST_00174,0.13274233792646778
TEST_00175,0.2898695572449685
TEST_00176,0.41304658090699214
TEST_00177,0.2142284958685834
TEST_00178,0.3287104107990098
TEST_00179,0.3460721243998338
TEST_00180,0.34360449290809
TEST_00181,0.4612298848707371
TEST_00182,0.17000165486446397
TEST_00183,0.5027367761929972
TEST_00184,0.11964895019048488
TEST_00185,0.20932806672016563
TEST_00186,0.3387358036927246
TEST_00187,0.25091358581738793
TEST_00188,0.3365996934405106
TEST_00189,0.2802952398778
TEST_00190,0.47699830805118365
TEST_00191,0.23677786377722423
TEST_00192,0.2958084181835582
TEST_00193,0.06457392362227228
TEST_00194,0.612713172848143
TEST_00195,0.3764358114038699
TEST_00196,0.4262647144097568
TEST_00197,0.26012218583125024
TEST_00198,0.27470368574755766
TEST_00199,0.31680136129664066
TEST_00200,0.37492336310409613
TEST_00201,0.46565293129151036
TEST_00202,0.27775575772306577
TEST_00203,0.29466167400026955
TEST_00204,0.0051037254413368776
TEST_00205,0.12039288657917409
TEST_00206,0.00594780221650098
TEST_00207,0.29017155283635254
TEST_00208,0.224801708172121
TEST_00209,0.2918383241290062
TEST_00210,0.4355580115450267
TEST_00211,0.1380162475802746
TEST_00212,0.19866294126909317
TEST_00213,0.08095917186932416
TEST_00214,0.34508398397588935
TEST_00215,0.2757019750560851
TEST_00216,0.3449583130555115
TEST_00217,0.3099970162228075
TEST_00218,0.5269890171118217
TEST_00219,0.19728581134093298
TEST_00220,0.5516833731707619
TEST_00221,0.4099840724635456
TEST_00222,0.09677763397133451
TEST_00223,0.2692228812948811
TEST_00224,0.12073066580259986
TEST_00225,0.300638098870905
TEST_00226,0.20945918089356638
TEST_00227,0.3469091893320694
TEST_00228,0.005524088854916846
TEST_00229,0.3177901935301223
TEST_00230,0.27827610040087214
TEST_00231,0.37494804005675664
TEST_00232,0.20243218358000853
TEST_00233,0.33801869592829664
TEST_00234,0.3906590728581181
TEST_00235,0.4935229793771955
TEST_00236,0.3118302288322695
TEST_00237,0.0059485876543365415
TEST_00238,0.005422542960266854
TEST_00239,0.40993600181064105
TEST_00240,0.28495357889150086
TEST_00241,0.3936581981915205
TEST_00242,0.30678779004987217
TEST_00243,0.1964473235369696
TEST_00244,0.005618998588504593
TEST_00245,0.46735976821085035
TEST_00246,0.36825854787126555
TEST_00247,0.11358052669139651
TEST_00248,0.38248742251888834
TEST_00249,0.47609033542029083
TEST_00250,0.20522494748858944
TEST_00251,0.005617786750153648
TEST_00252,0.4173957620081231
TEST_00253,0.04161296485707297
TEST_00254,0.355822915183809
TEST_00255,0.5399156589648832
TEST_00256,0.375087630369837
TEST_00257,0.3464971519138444
TEST_00258,0.41436543021923034
TEST_00259,0.5229262872756565
TEST_00260,0.005645823887302756
TEST_00261,0.005272023937105557
TEST_00262,0.005144124782848534
TEST_00263,0.4854148371222518
TEST_00264,0.2214571197459981
TEST_00265,0.33053171602367915
TEST_00266,0.17096778164185983
TEST_00267,0.00530735750416869
TEST_00268,0.21065075719048243
TEST_00269,0.32198609557170293
TEST_00270,0.16977607830846986
